500000	-106.388473510742
504500	-103.568946838379
509000	-82.9313201904297
513500	-104.22615814209
518000	-103.87671661377
522500	-105.826385498047
527000	-105.830680847168
531500	-105.052207946777
536000	-106.805793762207
540500	-103.046539306641
545000	-106.907981872559
549500	-104.852157592773
554000	-104.550765991211
558500	-107.44295501709
563000	-105.216522216797
567500	-107.521133422852
572000	-104.708000183105
576500	-106.130851745605
581000	-107.644020080566
585500	-106.67603302002
590000	-105.685478210449
594500	-107.10115814209
599000	-107.256881713867
603500	-105.674964904785
608000	-105.903984069824
612500	-102.944053649902
617000	-105.280349731445
621500	-108.567626953125
626000	-104.281288146973
630500	-104.755676269531
635000	-106.04029083252
639500	-104.711112976074
644000	-108.270698547363
648500	-106.191558837891
653000	-105.825813293457
657500	-105.420219421387
662000	-105.672409057617
666500	-105.424583435059
671000	-105.117584228516
675500	-106.52124786377
680000	-108.496757507324
684500	-107.038650512695
689000	-106.27082824707
693500	-106.623184204102
698000	-106.402740478516
702500	-104.207023620605
707000	-106.214469909668
711500	-106.02799987793
716000	-108.118774414062
720500	-108.289543151855
725000	-108.071922302246
729500	-107.924743652344
734000	-106.680786132812
738500	-106.453285217285
743000	-109.694152832031
747500	-108.048240661621
752000	-107.660255432129
756500	-107.341033935547
761000	-106.705009460449
765500	-107.299453735352
770000	-107.25220489502
774500	-107.808448791504
779000	-109.045722961426
783500	-108.447402954102
788000	-109.718254089355
792500	-108.028541564941
797000	-106.651741027832
801500	-106.315010070801
806000	-108.78980255127
810500	-107.91771697998
815000	-106.424880981445
819500	-110.085289001465
824000	-107.799987792969
828500	-108.023796081543
833000	-106.66047668457
837500	-105.263359069824
842000	-107.518333435059
846500	-107.354858398437
851000	-107.272560119629
855500	-109.458641052246
860000	-108.84358215332
864500	-106.845268249512
869000	-107.035163879395
873500	-107.313217163086
878000	-106.934883117676
882500	-108.414947509766
887000	-108.562759399414
891500	-108.667221069336
896000	-109.136375427246
900500	-107.950469970703
905000	-105.990585327148
909500	-108.642265319824
914000	-111.090621948242
918500	-107.189208984375
923000	-107.999412536621
927500	-107.59260559082
932000	-107.570274353027
936500	-109.931465148926
941000	-109.66951751709
945500	-109.06184387207
950000	-107.513511657715
954500	-108.303047180176
959000	-106.965469360352
963500	-108.393867492676
968000	-108.508605957031
972500	-108.885406494141
977000	-110.035919189453
981500	-109.900848388672
986000	-109.264533996582
990500	-108.490051269531
995000	-108.187934875488
999500	-90.3804931640625
1004000	-108.975234985352
1008500	-108.770240783691
1013000	-110.053901672363
1017500	-110.698249816895
1022000	-109.882331848145
1026500	-109.892486572266
1031000	-109.655738830566
1035500	-110.013114929199
1040000	-109.758323669434
1044500	-111.547424316406
1049000	-111.770149230957
1053500	-110.322242736816
1058000	-108.413429260254
1062500	-107.485328674316
1067000	-109.56640625
1071500	-108.685218811035
1076000	-111.212211608887
1080500	-108.880035400391
1085000	-110.601554870605
1089500	-108.237548828125
1094000	-108.731315612793
1098500	-110.446212768555
1103000	-109.360023498535
1107500	-110.223182678223
1112000	-111.473510742187
1116500	-109.511558532715
1121000	-109.987174987793
1125500	-110.152099609375
1130000	-109.225288391113
1134500	-109.839500427246
1139000	-109.027984619141
1143500	-109.357696533203
1148000	-109.939743041992
1152500	-109.827285766602
1157000	-109.836761474609
1161500	-110.851036071777
1166000	-109.383766174316
1170500	-109.575759887695
1175000	-111.428314208984
1179500	-108.414138793945
1184000	-109.384506225586
1188500	-109.851440429687
1193000	-109.31999206543
1197500	-108.498527526855
1202000	-109.741813659668
1206500	-111.085899353027
1211000	-110.687271118164
1215500	-110.246223449707
1220000	-111.613426208496
1224500	-112.48397064209
1229000	-111.043022155762
1233500	-110.028480529785
1238000	-109.321578979492
1242500	-108.662872314453
1247000	-109.797554016113
1251500	-111.556083679199
1256000	-111.247367858887
1260500	-110.262001037598
1265000	-108.162673950195
1269500	-110.189903259277
1274000	-111.476593017578
1278500	-110.770164489746
1283000	-110.290138244629
1287500	-111.935447692871
1292000	-110.687286376953
1296500	-112.809745788574
1301000	-111.40837097168
1305500	-111.547637939453
1310000	-110.348579406738
1314500	-112.324760437012
1319000	-111.08610534668
1323500	-109.67578125
1328000	-111.450660705566
1332500	-110.149505615234
1337000	-110.188667297363
1341500	-109.896942138672
1346000	-110.236129760742
1350500	-112.005020141602
1355000	-109.459182739258
1359500	-107.708862304687
1364000	-110.195724487305
1368500	-111.391502380371
1373000	-109.006172180176
1377500	-110.889869689941
1382000	-111.879722595215
1386500	-111.81079864502
1391000	-111.17276763916
1395500	-111.672309875488
1400000	-110.044143676758
1404500	-110.646728515625
1409000	-111.435302734375
1413500	-109.933982849121
1418000	-111.616073608398
1422500	-111.63729095459
1427000	-109.895614624023
1431500	-108.730079650879
1436000	-112.462158203125
1440500	-109.029861450195
1445000	-108.954956054687
1449500	-111.95524597168
1454000	-110.889907836914
1458500	-110.79369354248
1463000	-111.48974609375
1467500	-111.29647064209
1472000	-110.54222869873
1476500	-109.932022094727
1481000	-109.423622131348
1485500	-110.666458129883
1490000	-111.412551879883
1494500	-113.666694641113
1499000	-109.792915344238
1503500	-110.584175109863
1508000	-111.140953063965
1512500	-112.3271484375
1517000	-111.010673522949
1521500	-110.511497497559
1526000	-111.580062866211
1530500	-113.350204467773
1535000	-112.599624633789
1539500	-112.462921142578
1544000	-112.316581726074
1548500	-112.476623535156
1553000	-110.574035644531
1557500	-112.096748352051
1562000	-109.960548400879
1566500	-110.197494506836
1571000	-111.891487121582
1575500	-111.230651855469
1580000	-112.501220703125
1584500	-110.162437438965
1589000	-108.704170227051
1593500	-113.161010742187
1598000	-110.942108154297
1602500	-112.431610107422
1607000	-111.802726745605
1611500	-111.798934936523
1616000	-112.30477142334
1620500	-110.645462036133
1625000	-113.56763458252
1629500	-112.07398223877
1634000	-110.15340423584
1638500	-109.234916687012
1643000	-108.926025390625
1647500	-109.614593505859
1652000	-112.813186645508
1656500	-113.08821105957
1661000	-110.191535949707
1665500	-111.524894714355
1670000	-110.300979614258
1674500	-112.178916931152
1679000	-110.95426940918
1683500	-110.418418884277
1688000	-109.508659362793
1692500	-110.206108093262
1697000	-111.342910766602
1701500	-112.624145507812
1706000	-110.20890045166
1710500	-109.722938537598
1715000	-111.967720031738
1719500	-111.98258972168
1724000	-112.483993530273
1728500	-110.141670227051
1733000	-111.518814086914
1737500	-111.710983276367
1742000	-109.317543029785
1746500	-110.54704284668
1751000	-112.355354309082
1755500	-110.344131469727
1760000	-110.280792236328
1764500	-112.030395507812
1769000	-110.879402160645
1773500	-112.20044708252
1778000	-110.022972106934
1782500	-112.727233886719
1787000	-112.756996154785
1791500	-111.745712280273
1796000	-111.713012695313
1800500	-111.861389160156
1805000	-110.626037597656
1809500	-111.94841003418
1814000	-110.39852142334
1818500	-110.655006408691
1823000	-111.833442687988
1827500	-110.79663848877
1832000	-111.944107055664
1836500	-112.710205078125
1841000	-112.888938903809
1845500	-110.984268188477
1850000	-112.94766998291
1854500	-110.859664916992
1859000	-111.186019897461
1863500	-111.257522583008
1868000	-113.47582244873
1872500	-112.477691650391
1877000	-112.33048248291
1881500	-111.917015075684
1886000	-113.351631164551
1890500	-113.598114013672
1895000	-109.310440063477
1899500	-110.795768737793
1904000	-111.67733001709
1908500	-111.418327331543
1913000	-111.571701049805
1917500	-112.684646606445
1922000	-111.074668884277
1926500	-110.994468688965
1931000	-111.554267883301
1935500	-110.389137268066
1940000	-111.237579345703
1944500	-113.439155578613
1949000	-111.777709960937
1953500	-111.810218811035
1958000	-111.393363952637
1962500	-111.803215026855
1967000	-111.518882751465
1971500	-113.093162536621
1976000	-113.789733886719
1980500	-111.056121826172
1985000	-112.355796813965
1989500	-110.905921936035
1994000	-112.259017944336
1998500	-111.394523620605
2003000	-111.295074462891
2007500	-111.689147949219
2012000	-110.666412353516
2016500	-112.964775085449
2021000	-112.53662109375
2025500	-110.549819946289
2030000	-111.132926940918
2034500	-109.851188659668
2039000	-111.761878967285
2043500	-111.001777648926
2048000	-109.413154602051
2052500	-111.240440368652
2057000	-111.802932739258
2061500	-112.176788330078
2066000	-111.194763183594
2070500	-111.609268188477
2075000	-111.98762512207
2079500	-109.945503234863
2084000	-111.289031982422
2088500	-112.787590026855
2093000	-109.886276245117
2097500	-112.47957611084
2102000	-110.373008728027
2106500	-111.28653717041
2111000	-113.496574401855
2115500	-112.398895263672
2120000	-110.246788024902
2124500	-111.845367431641
2129000	-112.279342651367
2133500	-111.963584899902
2138000	-112.107208251953
2142500	-112.570915222168
2147000	-111.480438232422
2151500	-112.92211151123
2156000	-111.892440795898
2160500	-110.85033416748
2165000	-112.668968200684
2169500	-115.069183349609
2174000	-110.203857421875
2178500	-112.241439819336
2183000	-111.344299316406
2187500	-111.221214294434
2192000	-112.614112854004
2196500	-111.228996276855
2201000	-111.631385803223
2205500	-112.917053222656
2210000	-112.347312927246
2214500	-111.470268249512
2219000	-110.725242614746
2223500	-110.502029418945
2228000	-110.41357421875
2232500	-111.760818481445
2237000	-111.268974304199
2241500	-109.17333984375
2246000	-108.770065307617
2250500	-112.797821044922
2255000	-112.583686828613
2259500	-108.157073974609
2264000	-112.673515319824
2268500	-111.723037719727
2273000	-110.000877380371
2277500	-111.462882995605
2282000	-112.557960510254
2286500	-112.280372619629
2291000	-112.883972167969
2295500	-113.643142700195
2300000	-112.123840332031
2304500	-111.313102722168
2309000	-111.317756652832
2313500	-112.774604797363
2318000	-112.226623535156
2322500	-112.891159057617
2327000	-110.820785522461
2331500	-112.713172912598
2336000	-111.220664978027
2340500	-111.177978515625
2345000	-112.994270324707
2349500	-111.893089294434
2354000	-112.103309631348
2358500	-111.274147033691
2363000	-112.160202026367
2367500	-113.647537231445
2372000	-111.779205322266
2376500	-111.44490814209
2381000	-111.453887939453
2385500	-111.262634277344
2390000	-111.070266723633
2394500	-113.684867858887
