500000	-111.742904663086
504500	-110.543502807617
509000	-99.3827362060547
513500	-111.643463134766
518000	-112.726585388184
522500	-111.160919189453
527000	-112.79776763916
531500	-112.680671691895
536000	-111.812431335449
540500	-112.918853759766
545000	-112.816452026367
549500	-112.020179748535
554000	-112.562591552734
558500	-111.644287109375
563000	-113.516555786133
567500	-113.932060241699
572000	-110.910743713379
576500	-112.19482421875
581000	-112.337173461914
585500	-112.322532653809
590000	-112.35880279541
594500	-112.105033874512
599000	-112.463325500488
603500	-113.391990661621
608000	-111.984809875488
612500	-112.873001098633
617000	-112.257461547852
621500	-113.364677429199
626000	-114.302085876465
630500	-113.652725219727
635000	-114.65877532959
639500	-112.92879486084
644000	-112.638381958008
648500	-113.130294799805
653000	-113.554061889648
657500	-112.364059448242
662000	-113.575325012207
666500	-113.635192871094
671000	-112.966171264648
675500	-113.046508789062
680000	-114.135665893555
684500	-114.068008422852
689000	-114.239311218262
693500	-112.432922363281
698000	-112.774536132812
702500	-111.694511413574
707000	-113.994941711426
711500	-115.073219299316
716000	-115.057472229004
720500	-116.248558044434
725000	-113.042106628418
729500	-114.46159362793
734000	-114.097923278809
738500	-113.960029602051
743000	-114.24919128418
747500	-113.769805908203
752000	-114.6728515625
756500	-114.238731384277
761000	-114.127601623535
765500	-114.876892089844
770000	-114.033828735352
774500	-113.631149291992
779000	-114.426773071289
783500	-113.79118347168
788000	-113.995231628418
792500	-114.352111816406
797000	-113.627479553223
801500	-114.351516723633
806000	-114.205238342285
810500	-113.59268951416
815000	-115.177474975586
819500	-113.659355163574
824000	-113.789421081543
828500	-114.371322631836
833000	-114.646682739258
837500	-115.331413269043
842000	-116.179893493652
846500	-114.304359436035
851000	-115.442474365234
855500	-113.532859802246
860000	-114.450057983398
864500	-114.688232421875
869000	-115.056213378906
873500	-114.091384887695
878000	-113.252670288086
882500	-114.772453308105
887000	-115.025733947754
891500	-115.180801391602
896000	-114.803413391113
900500	-115.14924621582
905000	-115.042419433594
909500	-115.528915405273
914000	-114.701545715332
918500	-113.659088134766
923000	-115.34838104248
927500	-115.559555053711
932000	-114.761573791504
936500	-115.909744262695
941000	-115.554702758789
945500	-115.404685974121
950000	-115.401405334473
954500	-114.920585632324
959000	-115.499076843262
963500	-115.176010131836
968000	-115.552093505859
972500	-116.702453613281
977000	-116.221466064453
981500	-117.286804199219
986000	-115.117004394531
990500	-116.877914428711
995000	-115.011726379395
999500	-111.998062133789
1004000	-115.249938964844
1008500	-115.473686218262
1013000	-115.177101135254
